strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.05408089830148444,0.19484201376879492,0.08467909796468262,-0.40773349941951453,0.13263785874469178,166.08108630758633,302,33.45893537570452,0.0,36.30952380952381,63.69047619047619,0.0,0.0,5,4,205,887,36.34920634920635,90
Guarded A5/B25 SMA20 Lead (max 1x),-0.0012989852021777493,0.20018964740863787,-0.2508135737819667,-0.5699159580676187,-0.0022792574655781596,98.65462643129581,311,30.11769573879115,0.0,37.26190476190476,62.73809523809524,0.0,0.0,3,2,259,871,37.26190476190476,91
Guarded A5/B25 SMA20 Lead (max 1x),0.05179693910969885,0.19594174277787604,0.1555487103948437,-0.3427896330489014,0.15110415869055654,162.64046753823914,289,40.260702883138606,0.0,32.53968253968254,67.46031746031747,0.0,0.0,8,3,267,765,32.53968253968254,92
Guarded A5/B25 SMA20 Lead (max 1x),0.0893588589513934,0.1726473755697303,0.4687851701873933,-0.3112340792933506,0.287111421584296,228.1916198701443,277,56.145817251659444,0.0,33.45238095238095,66.54761904761905,0.0,0.0,7,1,221,801,33.45238095238095,93
Guarded A5/B25 SMA20 Lead (max 1x),0.029997479488642398,0.18216719223153308,0.049323888057515544,-0.3783221098330561,0.07929084425406573,132.87592838694704,303,41.97251114880841,0.0,35.91269841269841,64.0873015873016,0.0,0.0,5,3,243,894,35.91269841269841,94
Guarded A5/B25 SMA20 Lead (max 1x),0.04887565543984529,0.1705195796369806,0.14904619358000792,-0.35493808191942244,0.1377019202209499,158.33294534489423,273,39.944491762930866,0.0,37.89682539682539,62.10317460317461,0.0,0.0,3,3,231,905,37.8968253968254,95
Guarded A5/B25 SMA20 Lead (max 1x),0.016900587708494674,0.17177580168490061,-0.09296232409548157,-0.44671485647968606,0.03783305494175614,117.43829100179046,303,36.39807986403151,0.0,35.714285714285715,64.28571428571429,0.0,0.0,4,4,246,872,35.714285714285715,96
Guarded A5/B25 SMA20 Lead (max 1x),0.043119100268023125,0.16791125028940265,0.09716200020887364,-0.3111111470235802,0.13859709200569073,150.14281089014054,314,39.97991749400899,0.0,36.7063492063492,63.29365079365079,0.0,0.0,3,3,253,860,36.74603174603175,97
Guarded A5/B25 SMA20 Lead (max 1x),0.11035344404260305,0.16913099782495658,0.4791454950266938,-0.36831955279609335,0.2996133200229427,274.3522333756947,268,46.303562907067196,0.0,31.150793650793652,68.84920634920636,0.0,0.0,7,3,223,747,31.150793650793652,98
Guarded A5/B25 SMA20 Lead (max 1x),0.04709734166662605,0.18817971292044836,0.10428443403506109,-0.5657294186345126,0.08325064971926642,155.76111845722832,284,37.01148220345188,0.0,34.12698412698413,65.87301587301587,0.0,0.0,7,3,243,819,34.166666666666664,99
