simulation,strategy,group,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
1,Vol-adjusted SMA stack,Momentum trigger,0.1444252872238263,0.26514388839457836,1.7075268299261455,-0.2341670254493913,363.96379026327827,312,44.047619047619044,21.706349206349206,12.182539682539682,22.063492063492063
1,Long-hold 3/6/12m momentum,Long-hold momentum,0.02752478139713399,0.3840166765525698,0.5987403003778001,-0.5749900379348287,128.6594920015595,157,42.1031746031746,8.928571428571429,7.658730158730159,41.30952380952381
1,SMA stack hysteresis,Long-hold momentum,0.0970641615612009,0.35982000062197467,0.7614471239542477,-0.39694357953025294,242.05354058586158,164,41.30952380952381,12.420634920634921,9.325396825396826,36.94444444444444
1,Absolute momentum trailing stop,Long-hold momentum,-0.07117360058552591,0.3643904263887728,1.0086719779890592,-0.6806738614527191,48.54829456272199,229,52.539682539682545,4.087301587301587,0.0,43.37301587301587
1,ADX trend strength,Long-hold momentum,0.08147023616855531,0.31947465288888593,1.0030659635160628,-0.3204171775345773,210.81778175827995,171,41.30952380952381,22.22222222222222,3.373015873015873,33.095238095238095
1,Keltner trend channel,Long-hold momentum,0.29556719637737605,0.37046666118527943,1.6362601094889169,-0.2725962696705142,1204.9736836339657,202,40.27777777777778,4.325396825396825,7.4603174603174605,47.93650793650794
1,Monthly momentum regime,Long-hold momentum,-0.11088042212989857,0.4053267105218274,-0.24770280460783994,-0.7235551928369413,31.84591300622441,36,52.73809523809524,3.492063492063492,7.6190476190476195,36.15079365079365
1,Guarded A10/B20 SMA20,Reference,0.40960889857062344,0.2966328618983662,3.332235533725214,-0.3153435544562355,2720.0367442969473,322,38.611111111111114,20.515873015873016,13.015873015873018,27.857142857142858
1,SMA20 3x/cash,Reference,0.4966204932455973,0.38196850041248115,3.662387828036506,-0.3133015207103983,4848.69413327107,319,38.611111111111114,0.0,0.0,61.38888888888889
1,SMA20 2x/cash,Reference,0.36614814913232974,0.25465198834515457,3.6941665623559494,-0.2104268527369062,2010.5466267179106,319,38.611111111111114,0.0,61.38888888888889,0.0
1,Buy & hold 1x,Reference,0.11333183868861307,0.22183008388348707,0.32221932432439315,-0.3665880306454916,281.81931351601406,0,0.0,100.0,0.0,0.0
2,SMA stack momentum,Momentum trigger,0.27949418648762947,0.3106257349832378,2.10898525160908,-0.25950479191615017,1068.2031624200454,353,23.293650793650794,18.055555555555554,15.833333333333332,42.817460317460316
2,SMA slope momentum,Momentum trigger,0.24426235039612143,0.28897350284742074,1.9560349168722238,-0.26533206320727704,815.8744096073355,326,16.19047619047619,23.293650793650794,28.373015873015873,32.142857142857146
2,MACD momentum,Momentum trigger,0.06918216490880957,0.24454025445876937,2.2720975847931673,-0.3459259746172158,188.8039163656221,424,23.293650793650794,35.63492063492063,23.015873015873016,18.055555555555554
