date,buy and hold 1x,news aggressive tiers,news conservative tiers,news high-conviction 3x/cash,news rising-score tiers,news 5-day smoothed tiers,news 10-day smoothed tiers
2021-06-14,102.20642478471028,98.36716321745463,102.20642478471028,99.00085643200649,97.33660133347342,100.59641440924837,102.20642478471028
2021-06-15,102.0008167556411,98.16927860700211,102.0008167556411,99.00093500411302,97.3366785847426,100.18920105568144,102.0008167556411
2021-06-16,101.45101964271512,97.64013396215623,101.45101964271512,99.00104500515529,97.33678673661102,99.10663972007035,101.45101964271512
2021-06-17,101.40681585162724,97.59759063337889,101.40681585162724,99.00115500631979,97.33689488859962,99.01780530327648,101.40681585162724
2021-06-18,100.07590526291344,96.31667410211759,100.07590526291344,99.00126500760652,97.33700304070838,96.74106671683016,100.07590526291344
2021-06-21,101.47719710668653,97.66532810114032,101.47719710668653,99.0013828662527,97.33711891809037,98.09566318430214,101.47719710668653
2021-06-22,101.99721618151959,98.16581328412214,101.99721618151959,99.00153215404747,97.33726569628085,98.59835361593287,101.99721618151959
2021-06-23,101.88672429618157,98.05947189372381,101.88672429618157,99.00168929933308,97.33742019987373,98.49154366179783,101.88672429618157
2021-06-24,102.47881349471723,98.62931997278862,102.47881349471723,99.00185823079278,97.33758629150908,99.063902617806,102.47881349471723
2021-06-25,102.8201291562295,98.95781452149602,102.8201291562295,99.00202716254074,97.33775238342784,99.39384458630592,102.8201291562295
2021-06-28,103.05815408064676,99.18689832556504,103.05815408064676,99.00218430861209,97.33790688779324,99.62393778439215,103.05815408064676
2021-06-29,103.08673583678397,99.214406442368,103.08673583678397,99.00234145493286,97.33806139240389,99.65156710805493,103.08673583678397
2021-06-30,103.22365147943721,99.34617901338066,103.22365147943721,99.00249860150308,97.33821589725979,99.7839202982229,103.22365147943721
2021-07-01,103.76264686999863,99.86492768958662,103.76264686999863,99.00265574832274,97.33837040236092,100.304954696077,103.76264686999863
2021-07-02,104.54087519518748,100.61392280261938,104.54087519518748,99.00280503803693,97.33851718243857,101.05725004759277,104.54087519518748
2021-07-06,104.32950859317476,100.41049593309823,104.32950859317476,99.002962185343,97.33867168801794,100.85292683419488,104.32950859317476
2021-07-07,104.67994883666272,100.7477723098207,104.67994883666272,99.00313111897468,97.33883778178877,101.19168932539058,104.67994883666272
2021-07-08,103.78378118454903,99.88526811899943,103.78378118454903,99.00330005289463,97.339003875843,100.32538474993025,103.78378118454903
2021-07-09,104.95424925214786,101.0117689597131,104.95424925214786,99.00346898710283,97.33916997018066,101.45684920303734,104.95424925214786
2021-07-12,105.31646466312114,101.36037818389971,105.31646466312114,99.0036379215993,97.33933606480173,101.80699447673506,105.31646466312114
2021-07-13,104.94608638703849,101.00391272282558,104.94608638703849,99.0038147138169,97.3395098850516,101.44895834982876,104.94608638703849
